category,assumptions,t0,t1
2,\left( x\neq 0.6666666666666666\right) \wedge \left( x < \frac{4}{6}\right),"\Leftrightarrow -4\,x + 9 < 7\,(6\,x-4)","-4\,x + 9 < 42\,x-28"
2,\left( x\neq 0.6666666666666666\right) \wedge \left( x < \frac{4}{6}\right),"-4\,x + 9 > 7\,(6\,x-4)","-4\,x + 9 < 42\,x-28"
2,\left( x\neq 0.6666666666666666\right) \wedge \left( x < \frac{4}{6}\right),x < \frac{37}{46},\textrm{falsch}
2,\left( x\neq 0.6666666666666666\right) \wedge \left( x > \frac{4}{6}\right),"-46\,x < 37",\frac{4}{6} < x > \frac{37}{46}
2,\left( x\neq 0.6666666666666666\right) \wedge \left( x < \frac{4}{6}\right),"-46\,x > -37",\left( x > \frac{4}{6}\right) \wedge \left( x < \frac{37}{46}\right)
2,\left( x\neq 0.6666666666666666\right) \wedge \left( x < \frac{4}{6}\right),x < \frac{37}{46},\frac{4}{6} > x < \frac{37}{46}
2,\textrm{wahr},\left|y-4\right| \ge 1,\left( y-4\ge -1\right) \wedge \left( y-4\le 1\right)
2,\textrm{wahr},\left( y-4\ge 1\right) \vee \left( y-4\le -1\right),\left( y\le 3\right) \wedge \left( y\ge 5\right)
2,x\neq 0.6666666666666666,"\Leftrightarrow -4\,x + 9 < 7\,(6\,x-4)","-4\,x + 9 < 42\,x-28"
2,x\ge -\frac{1}{3},"\left|3\,l + 1\right|  = 9","3\,l + 1 = 9"
2,x < -\frac{1}{3},"\left|3\,l + 1\right|  = 9","-3\,l-1 = 9"
2,\textrm{wahr},"7 = -4\,q",q = -\frac{7}{8}
2,\textrm{wahr},k + 5 = -\sqrt{7},k + 5 = \sqrt{7}
2,\textrm{wahr},\Leftrightarrow k + 5 = \sqrt{7},k + 5 = -\sqrt{7}
2,\textrm{wahr},k + 5 = \sqrt{7},k_1 = -\sqrt{7}-5
2,\left( x < 4\right) \wedge \left( x < \frac{7}{2}\right),"\left|x-4\right|  + \left|2\,x-7\right|  = 7","-x + 7-2\,x + 7 = 7"
2,\left( x < 4\right) \wedge \left( x < \frac{7}{2}\right),"-x + 4-2\,x + 7 = 7",x = \frac{7}{3}
2,\textrm{wahr},\left( m + 3\right)^{2} = 1,m + 3 = 1
2,a\neq 4,"\Leftrightarrow (4-a)\,x = -3",x = \frac{-3}{4-a}
2,a\neq 4,"(4-a)\,x = 3","(4-a)\,x = -3"
2,\left( x\neq 2\right) \wedge \left( x > 2\right),"\frac{5\,x + 3}{x-6} > 2","5 + 3 > 2\,(3\,x-6)"
2,x\neq 2,"\frac{5\,x + 3}{3\,x-6} > 2","5\,x + 3 < 2\,(3\,x-6)"
2,\textrm{wahr},"\sqrt{x + x + 2} = 2\,x + 1","x^{2} + x + 2 = 4\,x^{2} + 4\,x + 1"
2,\textrm{wahr},"x^{2}-2\,x-3 < 0","x^{2}-2\,x + 1 < a"
2,\textrm{wahr},"x^{2}-2\,x + 1 < a",\left( x-1\right)^{2} < 4
2,\textrm{wahr},"\sqrt{x^{2} + 4\,x-1} = -3\,x + 2","x^{2} + 4\,x-1 = \left( -4\,x + 3\right)^{2}"
2,\textrm{wahr},"x^{2} + 4\,x-1 = \left( -3\,x + 2\right)^{2}","x^{2} + 4-1 = 4-12\,x + 9\,x^{2}"
2,\textrm{wahr},"x^{2} + 4-1 = 4-12\,x + 9\,x^{2}","x^{2} + 4\,x-1-4 + 12\,x-9\,x^{2} = 0"
2,\textrm{wahr},"\sqrt{x + 4\,x-1} = -3\,x + 2","x^{2} + 4\,x-1 = \left( -3\,x + 2\right)^{2}"
2,\textrm{wahr},"\sqrt{x^{2} + 4\,x-1} = -3\,x + 2","x^{2} + 4\,x-1 = -3\,x + 2"
2,\textrm{wahr},"x^{2} + 4\,x-1 = -3\,x + 2","x^{2} + 4\,x-1 = 4-12\,x + 9\,x^{2}"
2,\textrm{wahr},\Leftrightarrow x-1 = 1,x = 1 + 1
2,\textrm{wahr},3 = 3,x = 5
2,\textrm{wahr},\Leftrightarrow x-4 = 1,x = 1 + 4
2,\textrm{wahr},\sqrt{x-4} + 2 = \sqrt{x + 4},"x-4 + 4\,\sqrt{x-4 + 4} = x + 4"
2,\textrm{wahr},x = 5,\sqrt{5-4 + 2} = \sqrt{5 + 4}
2,\textrm{wahr},\Leftrightarrow 3 = 3,x = 5
2,\textrm{wahr},"\left|x + 5\right|  + \left|4\,x + 6\right|  = 5","x + 5 + 4\,x + 6 = 5"
2,\textrm{wahr},"\Rightarrow -2\,x + 4 = \left( -x-1\right)^{2}","-2\,x + 4 = x^{2} + 2\,x + 1"
2,x\neq -\frac{1}{2},"y = \frac{-4\,x + 3}{4\,x + 2}","y\,(4\,x + 2) = -4\,x + 3_{.}"
2,x\neq -\frac{1}{2},"y\,(4\,x + 2) = -4\,x + 3_{.}","4\,x\,y + 2\,y = -4\,x + 3"
2,x\neq -\frac{1}{2},"x\,(4\,y + 4) = -2\,y + 3",0 = 5
2,x\neq \frac{1}{2},"y = \frac{-2\,x + 2}{4\,x-2}","y\,(4\,x-2) = 2\,x + 2"
2,x\neq \frac{1}{2},"4\,x\,y-2\,y = -2\,x + 2","4\,x\,y-2\,x = -2\,y + 2"
2,x\neq \frac{1}{2},"4\,x\,y-2\,y = -2\,x + 2","4\,x\,y + 2\,x = -2\,y + 2"
2,\left( x\neq \frac{1}{2}\right) \wedge \left( y\neq \frac{1}{2}\right),"x\,(4\,y + 2) = 2\,y + 2","x = \frac{2\,y + 2}{4\,y + 2}"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 5\right)\right) \wedge \left( x\neq 3\right),"(x-5)\,(x-3) = \frac{3}{y}","x^{2}-5\,x-3\,x + 15 = \frac{1}{y}"
2,\textrm{wahr},"\left|-8\,x + 8\right| \ge 1","\left( -8\,x + 8\ge 1\right) \wedge \left( -8\,x + 8\le -1\right)"
2,x\le -4,\left( x = -6\right) \vee \left( x = -10\right),\textrm{wahr}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 5\right)\right) \wedge \left( x\neq 3\right),\frac{3}{y}\ge -1,3\ge -y
2,x = -10,\left|\left|x + 4\right| -4\right|  = 2,\left|-10 + 4-4\right|  = 2
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 5\right)\right) \wedge \left( x\neq 3\right),\frac{3}{y}\ge -1,\left( 3\le -y\right) \vee \left( 3\ge -y\right)
2,\textrm{wahr},"x^{2} + 5\,x + 3\ge 0",\left( x > \frac{-5 + \sqrt{13}}{2}\right) \vee \left( x > \frac{-5-\sqrt{13}}{2}\right)
2,\textrm{wahr},"x^{2} + 5\,x + 3\ge 0",x > \frac{-5 + \sqrt{13}}{2}
2,\textrm{wahr},"\left( -2\right)^{2} + 5\,(-2) + 3 = -3",x > \frac{-5 + \sqrt{13}}{2}
2,\textrm{wahr},"\left( -2\right)^{2} + 5\,(-2) + 3 = -3",x\ge \frac{-5 + \sqrt{13}}{2}
2,\left( \left( \left( y\neq 0\right) \wedge \left( x\neq -2\right)\right) \wedge \left( x\neq -1\right)\right) \wedge \left( y > 0\right),y\ge -16,"w = \left(-\infty ,-16\right] \cup \big(0,\infty \big)"
2,\textrm{wahr},"g + 5 = 3\,g-4","-2\,g = 1"
2,x\ge -3,"\left|2\,x + 2\right|  = 7","\left|2\,x\right|  = 5"
2,x\ge -3,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5-3\right|  = 7"
2,x\le -3,"\left|2\,x + 8\right|  = 7","\left|2\,x\right|  = -1"
2,x\ge -3,"\Leftrightarrow \left|2\,x + 5-3\right|  = 7","\left|2\,x + 2\right|  = 7"
2,x\le -3,"\left|2\,x + 8\right|  = 7","\left( \left|2\,x\right|  = -1\right) \vee \left( \left|2\,x\right|  = 15\right)"
2,x\le -3,"\left( \left|2\,x\right|  = -1\right) \vee \left( \left|2\,x\right|  = 15\right)",\left|x\right|  = -0.5
2,x\le -3,"\left( 2\,x + 8 = 7\right) \vee \left( 2\,x + 8 = -7\right)",\left|x\right|  = -0.5
2,x\ge -3,"\left|\left|2\,x + 5\right| -3\right|  = 7","2\,x + 5-3 = 7"
2,x\ge -3,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left( 2\,x + 5-3 = 7\right) \vee \left( 2\,x + 5-3 = -7\right)"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 1\right)\right) \wedge \left( x\neq -4\right),"x^{2}-x + 4\,x-4 = \frac{2}{y}","x^{2}-3\,x-4 = \frac{2}{y}"
2,\textrm{wahr},"\left|\left|2\,x + 5\right| -3\right|  = 7","2\,x + 5-3 = 7"
2,\textrm{wahr},"\left|2\,x + 2\right|  = 7","\left|2\,x\right|  = 5"
2,x\le -3,"\left|\left|2\,x + 5\right| -3\right|  = 7","2\,x + 5-3 = 7"
2,x\le -3,"\left|2\,x + 2\right|  = 7","\left|2\,x\right|  = 5"
2,x\le -3,"\left|\left|2\,x + 5\right| -3\right|  = 7","2\,x + 5 + 3 = 7"
2,x\le -3,"2\,x + 5 + 3 = 7","\left|2\,x + 2\right|  = 7"
2,x\ge -3,"\left|\left|2\,x + 5\right| -3\right|  = 7","2\,x + 5 + 3 = 7"
2,x\ge -3,"2\,x + 5 + 3 = 7","\left|2\,x + 2\right|  = 7"
2,\textrm{wahr},"\Leftrightarrow \left|2\,x + 2\right|  = 7","\left|2\,x\right|  = 5"
2,x\ge -3,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5\right| -3 = 7"
2,x\ge -3,"\left|2\,x + 5\right| -3 = 7","\left|2\,x + 2\right|  = 7"
2,x\ge -3,"\left( \left|2\,x + 5\right| -3 = 7\right) \vee \left( \left|2\,x + 5\right| -3 = -7\right)","\left|2\,x + 2\right|  = 7"
2,\textrm{wahr},"\left( \left|2\,x + 5\right|  = 10\right) \vee \left( \left|2\,x + 5\right|  = -4\right)","\left( 2\,x + 5 = -10\right) \vee \left( 2\,x + 5 = 4\right)"
2,\textrm{wahr},"\left( \left|2\,x + 5\right|  = 10\right) \vee \left( \left|2\,x + 5\right|  = -4\right)","2\,x + 5 = -10"
2,\textrm{wahr},"\left( \left|2\,x + 5\right|  = 10\right) \vee \left( \left|2\,x + 5\right|  = -4\right)","2\,x + 5 = 10"
2,a\neq \frac{3}{2},"-5 = x\,(-3\,a + 2)","\frac{-5}{-3\,a + 2} = x"
2,a = \frac{3}{2},"\Rightarrow -5 = x\,(-3\,a + 2)","-5 = x\,(-\frac{5}{2})"
2,a\neq \frac{3}{2},"\Rightarrow -5 = x\,(-3\,a + 2)","\frac{-5}{-3\,a + 2} = x"
2,\textrm{wahr},"\left( \left|2\,x + 5\right|  = 10\right) \vee \left( \left|2\,x + 5\right|  = -4\right)",\left( x = \frac{5}{2}\right) \vee \left( x = -\frac{9}{2}\right)
2,\textrm{wahr},"2\,a\,x + x = 2","(a + 1)\,x = 1"
2,a\neq -1,"(a + 1)\,x = 1",x = 1
2,x\le -3,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5-3\right|  = 7"
2,x\le -3,"\left( 2\,x = 5\right) \vee \left( 2\,x = -9\right)","\left( x = 2.5\right) \vee \left( x = -4.5\,\textrm{Probe}\right)"
2,\textrm{wahr},"\left|-8\,x + 8\right| \ge 1","\left( -8\,x + 8\le -1\right) \wedge \left( -8\,x + 8\ge 1\right)"
2,\textrm{wahr},"-3\,w + 1\ge 4\,w + 1","+1\ge 7\,W + 1"
2,x\le 2.5,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5 + 3\right|  = 7"
2,x\le 2.5,"\left|2\,x + 5 + 3\right|  = 7","\left|2\,x + 2\right|  = 7"
2,x\le 2.5,"\left( 2\,x = 5\right) \vee \left( 2\,x = -9\right)",x = 2.5
2,x\le 2.5,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5-3\right|  = 7"
2,\textrm{wahr},"2\,x^{2} + 4\,x + 3 = \left( -4\,x + 2\right)^{2}","(-14\,x^{2} + 4\,x + 3)\,(16\,x^{2}-16\,x + 4) = 0"
2,\textrm{wahr},"2\,x^{2} + 4\,x + 3 = \left( -4\,x + 2\right)^{2}","-14\,x^{2} + 4\,x + 3 = 16\,x^{2}-16\,x + 4"
2,x\ge -2,"\left|2\,x + 5 + 3\right|  = 7","\left|2\,x + 2\right|  = 7"
2,x\ge -2,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5 + 3\right|  = 7"
2,\left( \left( \left( y\neq 0\right) \wedge \left( x\neq 1\right)\right) \wedge \left( x\neq -4\right)\right) \wedge \left( y < 0\right),\frac{2}{y}\ge -\frac{25}{4},"2\ge \frac{-25\,y}{4}"
2,\left( \left( \left( y\neq 0\right) \wedge \left( x\neq 1\right)\right) \wedge \left( x\neq -4\right)\right) \wedge \left( y < 0\right),"8\ge -25\,y",y\le -\frac{8}{25}
2,x\ge -7.5,"\left|2\,x + 5 + 3\right|  = -7","\left|2\,x + 2\right|  = 7"
2,x\ge -7.5,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5 + 3\right|  = -7"
2,x\ge -7.5,"\left( 2\,x = 5\right) \vee \left( 2\,x = -9\right)",x = 2.5
2,x\ge -7.5,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5 + 3\right|  = 7"
2,x\ge -7.5,"\left|2\,x + 5 + 3\right|  = 7","\left|2\,x + 2\right|  = 7"
2,x\ge -7.5,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5-3\right|  = 7"
2,x\ge -7.5,"\left( 2\,x = 5\right) \vee \left( 2\,x = -9\right)",\left( x = 2.5\right) \vee \left( x = 4.5\right)
2,\textrm{wahr},"\left|5\,x + 4\right|  > 6","\left( 5\,x + 4 > 6\right) \wedge \left( 5\,x + 4 < -6\right)"
2,x\le -2.5,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|-2\,x-5 + 3\right|  = 7"
2,x\le -2.5,"\left( 2\,x = 5\right) \vee \left( 2\,x = -9\right)",\left( x = 2.5\right) \vee \left( x = 4.5\right)
2,x\le -2.5,"\left|\left|2\,x + 5\right| -3\right|  = 7",\left|3\right|  = 7
2,x\le -2.5,\left|3\right|  = 7,"\left|2\,x + 2\right|  = 7"
2,x\le -2.5,"\left|2\,x + 5 + 3\right|  = 7","\left|2\,x + 2\right|  = 7"
2,\textrm{wahr},\left( p = -5\right) \vee \left( p = 1\right),"\mathbb{L} = \left\{-5,1\right\}"
2,\textrm{wahr},"\left( -3\,q-1 = -21\right) \vee \left( -3\,q-1 = 21\right)","\left( -3\,q = 20\right) \vee \left( -3\,q = 22\right)"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 2\right)\right) \wedge \left( x\neq -3\right),\frac{4}{y} + \frac{25}{4}\ge 0,\frac{4}{x}\ge -\frac{25}{4}
2,\left( \left( \left( y\neq 0\right) \wedge \left( x\neq 2\right)\right) \wedge \left( x\neq -3\right)\right) \wedge \left( x < 0\right),"16\le -25\,x",-\frac{16}{25}\le x
2,\left( \left( \left( y\neq 0\right) \wedge \left( x\neq 2\right)\right) \wedge \left( x\neq -3\right)\right) \wedge \left( y < 0\right),"16\le -25\,y",-\frac{16}{25}\le y
2,x\le -2.5,"\left( 2\,x = -1\right) \vee \left( 2\,x = -15\right)","x = -0.5\,x = -7.5"
2,x\ge 2.5,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5-3\right|  = -7"
2,x\ge 2.5,"\left|\left|2\,x + 5\right| -3\right|  = 7","\left|2\,x + 5\right| -3 = -7"
2,\textrm{wahr},"\Rightarrow \left|2\,x + 2\right|  = 7","\left( 2\,x + 2 = 7\right) \vee \left( 2\,x + 2 = -7\right)"
2,\textrm{wahr},"-h + 2\le 5\,h-2",h = \frac{2}{3}
2,\textrm{wahr},"-h + 2\le 5\,h-2","-6\,h = -4"
2,\textrm{wahr},"-h + 2\le 5\,h-2","-h = 5\,h-4"
2,\textrm{wahr},"-6\,h\le -4",h\le \frac{2}{3}
2,\textrm{wahr},"-6\,h\le -4",h\le 0
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -4\right)\right) \wedge \left( x\neq 5\right),\frac{5}{y}\ge -\frac{81}{4},"5\le \frac{-81\,y}{4}"
2,\textrm{wahr},"\Leftrightarrow -2 + 2\,\sqrt{3\,x-2} + 1 = 5","2\,\sqrt{3\,x-2} = 6"
2,\textrm{wahr},"\left( 4\,x-6\ge -7\right) \vee \left( 4\,x-6\le 7\right)","4\,x\ge -1 \cdot 4\,x\le 13"
2,\textrm{wahr},"4\,x\ge -1 \cdot 4\,x\le 13","x\ge -\frac{1}{4}\,x\le \frac{13}{4}"
2,\textrm{wahr},"\sqrt{2\,x + 4\,x + 3} = -4\,x + 2","2\,x^{2} + 4\,x + 3 = \left( -4\,x + 2\right)^{2}"
2,\textrm{wahr},"\left|-8\,x + 8\right| \ge 1","\left( -8\,x\ge 7\right) \wedge \left( -8\,x\le -9\right)"
2,\textrm{wahr},"\left|-8\,x + 8\right| \ge 1","\left( -8\,x\ge 7\right) \vee \left( -8\,x\le -9\right)"
2,\textrm{wahr},\Leftrightarrow \sqrt{9} = -3,\textrm{falsch}
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x > \frac{5}{3}\right),"-19\,x < -37",x < \frac{37}{19}
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x > \frac{5}{3}\right),"\frac{2\,x + 2}{3\,x-5} < 7","2\,x + 7 < 7\,(3\,x-5)"
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x > \frac{5}{3}\right),x < \frac{37}{19},\textrm{falsch}
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x < \frac{5}{3}\right),"\frac{2\,x + 2}{3\,x-5} < 7","2\,x + 2 < 7\,(3\,x-5)"
2,\textrm{wahr},"\left( -8\,x + 8\ge 1\right) \vee \left( -8\,x + 8\le -1\right)","\left( -8\,x\ge 7\right) \vee \left( -8\,x\le -9\right)"
2,x = \frac{1}{2},\sqrt{2-1} + 1 = \sqrt{2 + 2},\sqrt{2} = \sqrt{4}
2,\textrm{wahr},"\left|4\,x-2\right| \le 1","\left( 4\,x-2\le 1\right) \wedge \left( 4\,x-2 > -1\right)"
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x < \frac{5}{3}\right),"2\,x + 2 > 7\,(3\,x-5)","2\,x + 2 < 21\,x-35"
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x > \frac{5}{3}\right),"\frac{2\,x + 2}{3\,x-5} < 7","2\,x + 7 > 7\,(3\,x-5)"
2,x = -1,"F\,a\,l_sqrt(-4 * x-3,l)\,3_{3 = x}",\sqrt{8} = -3
2,a\neq 0,"(2\,a + 1)\,x = 2","x = \frac{2}{2\,a + 1}"
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x < \frac{5}{3}\right),x < \frac{37}{19},\left( x > \frac{5}{3}\right) \wedge \left( x < \frac{37}{19}\right)
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x > \frac{5}{3}\right),"2\,x + 7 > 7\,(3\,x-5)","-19\,x < -37"
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x > \frac{5}{3}\right),x > \frac{37}{19},\textrm{falsch}
2,\textrm{wahr},"\frac{2 \cdot 2-1-3 \cdot 1 \cdot 1}{\frac{2\,\left|\left|4\right|  \cdot 12\right|  \cdot 22\, |\, 38\,\left|78\right| }{2 \cdot 6 \cdot 11 \cdot 19 \cdot 39 \cdot 79}}","p{\left(x\right)} = (x-2)\,(2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19\,x + 39) + 79"
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x > \frac{5}{3}\right),"2\,x + 2 > 7\,(3\,x-5)","-19\,x < -37"
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x > \frac{5}{3}\right),"\frac{2\,x + 2}{3\,x-5} < 7","2\,x + 2 > 7\,(3\,x-5)"
2,\textrm{wahr},p{\left(x\right)} = x-2 + q{\left(x\right)} + r,"p{\left(x\right)} = (x-2)\,(2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19\,x + 39) + 79"
2,\textrm{wahr},"\left|x + 4\right|  + \left|7\,x-2\right|  = 7","x + 4 + 7\,x-2 = 7"
2,\textrm{wahr},x = \frac{5}{8},\textrm{wahr}
2,\textrm{wahr},\textrm{Fall} : x + 1 < 0,"-(x + 4)-(7\,x-2) = 7"
2,\textrm{wahr},x = -\frac{9}{8},\textrm{wahr}
2,\textrm{wahr},"\left|x + 4\right|  + \left|7\,x-2\right|  = 7","-(x + 4) + 7\,x-2 = 7"
2,\textrm{wahr},"6\,x = 13",x = -\frac{13}{6}
2,\textrm{wahr},x = -\frac{13}{6},\textrm{falsch}
2,\textrm{wahr},"\left|x + 4\right|  + \left|7\,x-2\right|  = 7","\left( -(x + 4) + 7\,x-2 = 7\right) \vee \left( -(x + 4) + 7\,x-2 = -7\right)"
2,\textrm{wahr},"\left( -(x + 4) + 7\,x-2 = 7\right) \vee \left( -(x + 4) + 7\,x-2 = -7\right)","-x-4 + 7\,x-2 = 7"
2,\textrm{wahr},-3 = k + 2,-1 = k
2,\textrm{wahr},"\Rightarrow -4\,x-3 = x^{2}","x^{2} + 4\,x + 3 = 0"
2,\textrm{wahr},"\left|4\,x-2\right| \le 1","\left( 4\,x-2 < 1\right) \wedge \left( 4\,x-2 > -1\right)"
2,\textrm{wahr},"-2\,b-3 = 5","-5 = 2\,b"
2,\textrm{wahr},"-3 = 5 + 2\,b","-5 = 2\,b"
2,a\neq 0,"(2\,a + 1)\,x = 2",x = \frac{2}{3}
2,x < -\frac{1}{5},"-x + 3-5\,x-1 = 5","-6\,x = 7"
2,\textrm{wahr},"\left|4\,x-7\right|  + \left|6\,x-7\right|  = 5","\left( 4\,x-7 + 6\,x-7 = -5\right) \vee \left( 4\,x-7 + 6\,x-7 = 5\right)"
2,x\ge \frac{7}{6},x = \frac{13}{11},\textrm{wahr}
2,\left( x\ge -\frac{1}{5}\right) \wedge \left( x < \frac{7}{6}\right),"\left|5\,x + 1\right|  + \left|6\,x-7\right|  = 7","-(5\,x + 1) + 6\,x-7 = 7"
2,x < -\frac{1}{5},x = -\frac{1}{11},\textrm{wahr}
2,\textrm{wahr},-\frac{7}{3} = t,\mathbb{L} = \left\{-\frac{7}{3}\right\}
2,\textrm{wahr},\left( t + 5\right)^{2} = 25,t + 5 = \sqrt{25}
2,\textrm{wahr},"1 = 7\,z + 2","-2 = 7\,z"
2,\textrm{wahr},"1 = 7\,z + 2",-\frac{2}{7} = z
2,\textrm{wahr},"\left|3\,x-8\right|  < 6","\left( 3\,x-8 < -6\right) \vee \left( 3\,x-8 > 6\right)"
2,\textrm{wahr},"\left|x-3\right|  + \left|5\,x + 1\right|  = 5","x-3-5\,x-1 = 5"
2,\textrm{wahr},x = -\frac{9}{4},\textrm{falsch}
2,\textrm{wahr},"\left|x-3\right|  + \left|5\,x + 1\right|  = 5","-x + 3 + 5\,x + 1 = 5"
2,\textrm{wahr},"\mathbb{L} = \left(-\infty ,1-2.2361\right] \cup \left[1 + 2.2361,\infty \right)","\left(-\infty ,1.2361\right] \cup \left[3.2361,\infty \right)"
2,\textrm{wahr},\left|x-1\right| \ge 2.2361,"\mathbb{L} = \left(-\infty ,1-2.2361\right] \cup \left[1 + 2.2361,\infty \right)"
2,\textrm{wahr},"\left( \left|-5\,x-7\right| \ge 5\right) \vee \left( \left|-5\,x-7\right|  < -5\right)",\left( x + \frac{7}{5} < -1\right) \vee \left( x + \frac{7}{5}\ge 1\right)
2,\textrm{wahr},"\left( \left|-5\,x-7\right| \ge 5\right) \vee \left( \left|-5\,x-7\right|  < -5\right)",x + \frac{7}{5} < -1 \cdot 1
2,a = 4,"\Leftrightarrow -5 + 2\,x = (-2 + 4)\,x + 3","-8 + 2\,x = -2\,x + 4\,x"
